opponent_actual_hand,player_actual_hand,opponent_progress,opponent_pattern,p2_nerv,config,overlap_pct,player_progress,player_pattern,p2_type,final_turn,shared_tiles,overlap_category,p1_nerv,p1_type
"Tile[Tile(""3 Character""), Tile(""6 Dot""), Tile(""6 Character""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""3 Character""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""6 Dot""), Tile(""6 Character""), Tile(""9 Character""), Tile(""5 Character""), Tile(""5 Character"")]","Tile[Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower"")]",0.2857142857142857,FFFF 33 333 333 33 - Bamboo/Character/Dot,10,p2_only,100.0,0.7142857142857143,FFFF 33 333 333 33 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""9 Dot""), Tile(""1 Character""), Tile(""7 Dot""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""5 Dot""), Tile(""7 Dot""), Tile(""5 Dot""), Tile(""3 Dot""), Tile(""7 Dot"")]","Tile[Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""Flower""), Tile(""3 Dot""), Tile(""Flower""), Tile(""9 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""3 Character"")]",0.42857142857142855,FFFF 11 111 111 11 - Bamboo/Character/Dot,10,p2_only,100.0,0.6428571428571429,FFFF 11 111 111 11 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""Flower""), Tile(""5 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""1 Dot""), Tile(""White Dragon""), Tile(""8 Character"")]","Tile[Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""Green Dragon""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""Red Dragon""), Tile(""1 Character"")]",0.35714285714285715,FFFF 11 111 111 11 - Bamboo/Character/Dot,10,p2_only,100.0,0.7142857142857143,FFFF 11 111 111 11 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""8 Character""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""4 Character""), Tile(""Green Dragon""), Tile(""Red Dragon""), Tile(""6 Bamboo""), Tile(""2 Bamboo""), Tile(""8 Bamboo""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""8 Character""), Tile(""8 Bamboo"")]","Tile[Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Green Dragon""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""Flower""), Tile(""7 Bamboo""), Tile(""2 Bamboo""), Tile(""7 Character""), Tile(""6 Character"")]",0.7857142857142857,FF 2468 DD 2468 DD - Bamboo/Character,10,p2_only,100.0,0.42857142857142855,FF 2468 DD 2468 DD - Bamboo/Character,bayesian,117,11,100% (Exact),none,bayesian
"Tile[Tile(""White Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""5 Bamboo""), Tile(""White Dragon""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""5 Dot""), Tile(""9 Character""), Tile(""7 Dot"")]","Tile[Tile(""2 Character""), Tile(""Flower""), Tile(""2 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""2 Dot"")]",0.35714285714285715,FFFF 22 222 222 22 - Bamboo/Character/Dot,10,p2_only,100.0,0.9285714285714286,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""6 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""3 Character""), Tile(""3 Character""), Tile(""West Wind""), Tile(""8 Character""), Tile(""White Dragon""), Tile(""7 Character""), Tile(""9 Bamboo"")]","Tile[Tile(""2 Dot""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""Flower"")]",0.42857142857142855,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,10,p2_only,100.0,0.6428571428571429,FF 2222 D 2222 D 22 - Bamboo/Character/Dot,bayesian,118,6,100% (Exact),none,bayesian
"Tile[Tile(""7 Dot""), Tile(""North Wind""), Tile(""6 Dot""), Tile(""7 Dot""), Tile(""7 Dot""), Tile(""1 Character""), Tile(""Flower""), Tile(""4 Dot""), Tile(""9 Bamboo""), Tile(""9 Dot""), Tile(""7 Bamboo""), Tile(""4 Dot""), Tile(""North Wind"")]","Tile[Tile(""7 Dot""), Tile(""7 Bamboo""), Tile(""Flower""), Tile(""7 Bamboo""), Tile(""7 Bamboo""), Tile(""7 Character""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""Red Dragon""), Tile(""7 Character""), Tile(""7 Character""), Tile(""Red Dragon""), Tile(""Flower"")]",0.35714285714285715,FFFF 77 777 777 77 - Bamboo/Character/Dot,10,p2_only,100.0,0.7142857142857143,FFFF 77 777 777 77 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""Green Dragon""), Tile(""9 Dot""), Tile(""Green Dragon""), Tile(""3 Dot""), Tile(""9 Bamboo""), Tile(""Green Dragon""), Tile(""1 Character""), Tile(""7 Bamboo"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""5 Dot"")]",0.42857142857142855,FFFF 11 111 111 11 - Bamboo/Character/Dot,5,p2_only,100.0,0.8571428571428571,FFFF 11 111 111 11 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""4 Character""), Tile(""8 Character""), Tile(""2 Character""), Tile(""2 Character""), Tile(""8 Character""), Tile(""4 Character""), Tile(""8 Character""), Tile(""8 Character""), Tile(""6 Character""), Tile(""2 Character""), Tile(""4 Character""), Tile(""6 Character""), Tile(""4 Character"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""Red Dragon""), Tile(""6 Character""), Tile(""5 Bamboo""), Tile(""South Wind""), Tile(""5 Dot""), Tile(""6 Character""), Tile(""5 Character""), Tile(""5 Character""), Tile(""7 Bamboo""), Tile(""2 Dot"")]",0.9285714285714286,222 4444 666 8888 - Character,5,p2_only,100.0,0.14285714285714285,222 4444 666 8888 - Character,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""1 Bamboo""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Dot""), Tile(""1 Bamboo""), Tile(""3 Dot""), Tile(""7 Dot""), Tile(""White Dragon""), Tile(""4 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""8 Bamboo""), Tile(""3 Character"")]","Tile[Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""1 Character""), Tile(""Flower""), Tile(""1 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""1 Bamboo"")]",0.2857142857142857,FFFF 11 111 111 11 - Bamboo/Character/Dot,5,p2_only,100.0,0.8571428571428571,FFFF 11 111 111 11 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""White Dragon""), Tile(""White Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""1 Bamboo""), Tile(""3 Bamboo""), Tile(""Green Dragon""), Tile(""3 Bamboo""), Tile(""9 Character""), Tile(""Red Dragon"")]","Tile[Tile(""1 Bamboo""), Tile(""Red Dragon""), Tile(""Red Dragon""), Tile(""1 Dot""), Tile(""Green Dragon""), Tile(""Flower""), Tile(""9 Character""), Tile(""White Dragon""), Tile(""Green Dragon""), Tile(""Red Dragon""), Tile(""7 Dot""), Tile(""4 Bamboo""), Tile(""8 Dot"")]",0.6428571428571429,FF 123 DD DDD DDDD - Bamboo,5,p2_only,100.0,0.5714285714285714,FF 123 DD DDD DDDD - Bamboo,bayesian,118,7,100% (Exact),none,bayesian
"Tile[Tile(""White Dragon""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""White Dragon""), Tile(""4 Dot""), Tile(""6 Dot""), Tile(""White Dragon""), Tile(""Flower""), Tile(""5 Dot""), Tile(""Red Dragon""), Tile(""Green Dragon""), Tile(""5 Character"")]","Tile[Tile(""2 Character""), Tile(""2 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""Green Dragon""), Tile(""2 Character""), Tile(""Green Dragon""), Tile(""3 Character""), Tile(""White Dragon""), Tile(""1 Character""), Tile(""7 Dot""), Tile(""1 Character"")]",0.5714285714285714,FF 123 DD DDD DDDD - Character,5,p2_only,100.0,0.6428571428571429,FF 123 DD DDD DDDD - Character,bayesian,118,7,100% (Exact),none,bayesian
"Tile[Tile(""7 Bamboo""), Tile(""7 Bamboo""), Tile(""7 Character""), Tile(""7 Character""), Tile(""7 Bamboo""), Tile(""7 Dot""), Tile(""7 Dot""), Tile(""7 Dot""), Tile(""Red Dragon""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""Flower"")]","Tile[Tile(""3 Dot""), Tile(""3 Character""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""7 Character""), Tile(""5 Dot""), Tile(""2 Character""), Tile(""7 Dot""), Tile(""West Wind""), Tile(""6 Character""), Tile(""6 Character"")]",0.7142857142857143,FFFF 77 777 777 77 - Bamboo/Character/Dot,5,p2_only,100.0,0.35714285714285715,FFFF 77 777 777 77 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""2 Character""), Tile(""4 Dot""), Tile(""3 Dot""), Tile(""4 Dot""), Tile(""2 Character""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""6 Dot""), Tile(""White Dragon"")]","Tile[Tile(""3 Character""), Tile(""7 Dot""), Tile(""West Wind""), Tile(""5 Character""), Tile(""7 Dot""), Tile(""7 Character""), Tile(""Flower""), Tile(""5 Character""), Tile(""9 Dot""), Tile(""1 Dot""), Tile(""North Wind""), Tile(""6 Character""), Tile(""9 Character"")]",0.7857142857142857,FF 2 33 444 2 33 444 - Character/Dot,5,p2_only,100.0,0.35714285714285715,FF 2 33 444 2 33 444 - Character/Dot,bayesian,115,7,100% (Exact),none,bayesian
"Tile[Tile(""7 Bamboo""), Tile(""6 Character""), Tile(""5 Bamboo""), Tile(""7 Bamboo""), Tile(""7 Character""), Tile(""5 Bamboo""), Tile(""7 Character""), Tile(""9 Character""), Tile(""9 Dot""), Tile(""North Wind""), Tile(""8 Character""), Tile(""3 Dot""), Tile(""1 Character"")]","Tile[Tile(""2 Bamboo""), Tile(""West Wind""), Tile(""9 Character""), Tile(""5 Character""), Tile(""2 Dot""), Tile(""4 Bamboo""), Tile(""3 Bamboo""), Tile(""East Wind""), Tile(""4 Dot""), Tile(""East Wind""), Tile(""2 Bamboo""), Tile(""Red Dragon""), Tile(""1 Bamboo"")]",0.9285714285714286,FF 5 66 777 5 66 777 - Bamboo/Character,5,p2_only,100.0,0.21428571428571427,FF 5 66 777 5 66 777 - Bamboo/Character,bayesian,111,7,100% (Exact),none,bayesian
"Tile[Tile(""8 Character""), Tile(""7 Dot""), Tile(""8 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""8 Dot""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""8 Bamboo""), Tile(""4 Bamboo""), Tile(""2 Bamboo""), Tile(""3 Bamboo""), Tile(""3 Dot"")]","Tile[Tile(""2 Character""), Tile(""2 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Dot"")]",0.2857142857142857,FFFF 22 222 222 22 - Bamboo/Character/Dot,3,p2_only,100.0,0.8571428571428571,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""4 Bamboo""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""Flower"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""4 Dot""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""Red Dragon""), Tile(""4 Character""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""Red Dragon""), Tile(""Red Dragon""), Tile(""4 Bamboo""), Tile(""8 Bamboo"")]",0.5714285714285714,FFFF 44 444 444 44 - Bamboo/Character/Dot,3,p2_only,100.0,0.6428571428571429,FFFF 44 444 444 44 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""4 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""2 Character""), Tile(""2 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""8 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""4 Bamboo""), Tile(""4 Bamboo"")]","Tile[Tile(""2 Bamboo""), Tile(""4 Bamboo""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""8 Bamboo""), Tile(""5 Bamboo""), Tile(""6 Bamboo""), Tile(""3 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Dot"")]",0.5714285714285714,FFFF 22 222 222 22 - Bamboo/Character/Dot,3,p2_only,100.0,0.5714285714285714,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""5 Bamboo""), Tile(""5 Character""), Tile(""5 Character""), Tile(""2 Dot""), Tile(""White Dragon""), Tile(""Flower"")]","Tile[Tile(""5 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""Flower""), Tile(""5 Dot""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""4 Bamboo"")]",0.5,FFFF 22 222 222 22 - Bamboo/Character/Dot,3,p2_only,100.0,0.7142857142857143,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""7 Character""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""Green Dragon""), Tile(""7 Character""), Tile(""7 Character""), Tile(""Green Dragon""), Tile(""6 Character""), Tile(""6 Character""), Tile(""7 Character""), Tile(""5 Character""), Tile(""White Dragon""), Tile(""5 Character"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""5 Character""), Tile(""Flower""), Tile(""6 Character""), Tile(""8 Bamboo""), Tile(""South Wind""), Tile(""6 Character""), Tile(""2 Dot""), Tile(""5 Character""), Tile(""3 Bamboo""), Tile(""7 Dot""), Tile(""8 Dot"")]",0.8571428571428571,555 666 7777 DD DD - Character,3,p2_only,100.0,0.2857142857142857,555 666 7777 DD DD - Character,bayesian,118,5,100% (Exact),none,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""4 Bamboo""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""3 Bamboo""), Tile(""2 Bamboo""), Tile(""4 Character"")]","Tile[Tile(""1 Character""), Tile(""1 Character""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""3 Bamboo""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""1 Dot""), Tile(""3 Bamboo""), Tile(""7 Bamboo""), Tile(""5 Bamboo""), Tile(""Flower"")]",0.5714285714285714,11 222 3333 444 55 - Bamboo,3,p2_only,100.0,0.42857142857142855,11 222 3333 444 55 - Bamboo,bayesian,118,5,100% (Exact),none,bayesian
"Tile[Tile(""Flower""), Tile(""Flower""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""2 Dot""), Tile(""5 Bamboo""), Tile(""Flower""), Tile(""5 Character""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""5 Dot""), Tile(""5 Character"")]","Tile[Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""White Dragon""), Tile(""2 Bamboo""), Tile(""White Dragon"")]",0.5,FFFF 22 222 222 22 - Bamboo/Character/Dot,3,p2_only,100.0,0.7857142857142857,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),none,bayesian
"Tile[Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Character""), Tile(""Flower""), Tile(""2 Dot""), Tile(""5 Bamboo""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""White Dragon""), Tile(""White Dragon"")]","Tile[Tile(""Flower""), Tile(""3 Bamboo""), Tile(""2 Dot""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""2 Dot""), Tile(""2 Character"")]",0.8571428571428571,FFFF 2025 222 222 - Bamboo/Character/Dot,3,p2_only,100.0,0.35714285714285715,FFFF 2025 222 222 - Bamboo/Character/Dot,bayesian,118,6,100% (Exact),none,bayesian
"Tile[Tile(""Flower""), Tile(""Flower""), Tile(""8 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""8 Dot""), Tile(""8 Dot""), Tile(""Flower""), Tile(""7 Dot""), Tile(""7 Character""), Tile(""7 Character""), Tile(""9 Character""), Tile(""9 Dot"")]","Tile[Tile(""6 Dot""), Tile(""9 Bamboo""), Tile(""9 Dot""), Tile(""9 Dot""), Tile(""8 Character""), Tile(""9 Bamboo""), Tile(""9 Character""), Tile(""1 Character""), Tile(""4 Dot""), Tile(""4 Dot""), Tile(""9 Character""), Tile(""West Wind""), Tile(""4 Character"")]",0.6428571428571429,FF 7 88 999 7 88 999 - Character/Dot,3,p2_only,100.0,0.42857142857142855,FF 7 88 999 7 88 999 - Character/Dot,bayesian,118,7,100% (Exact),none,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""Red Dragon""), Tile(""7 Dot"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Character""), Tile(""White Dragon""), Tile(""Flower""), Tile(""2 Character"")]",0.5714285714285714,FFFF 22 222 222 22 - Bamboo/Character/Dot,10,both,100.0,0.7142857142857143,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),10,bayesian
"Tile[Tile(""1 Character""), Tile(""3 Bamboo""), Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""3 Bamboo""), Tile(""5 Dot""), Tile(""5 Dot""), Tile(""5 Dot""), Tile(""7 Dot""), Tile(""1 Dot""), Tile(""7 Dot"")]","Tile[Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""3 Character""), Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""6 Character""), Tile(""6 Bamboo"")]",0.7142857142857143,11 33 55 77 99 33 11 - Dot/Bamboo/Character,10,both,100.0,0.42857142857142855,11 33 55 77 99 33 11 - Dot/Bamboo/Character,bayesian,118,7,100% (Exact),10,bayesian
"Tile[Tile(""West Wind""), Tile(""North Wind""), Tile(""East Wind""), Tile(""North Wind""), Tile(""East Wind""), Tile(""South Wind""), Tile(""South Wind""), Tile(""East Wind""), Tile(""West Wind""), Tile(""South Wind""), Tile(""West Wind""), Tile(""South Wind""), Tile(""East Wind"")]","Tile[Tile(""Flower""), Tile(""4 Dot""), Tile(""White Dragon""), Tile(""West Wind""), Tile(""7 Bamboo""), Tile(""7 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""6 Dot""), Tile(""7 Bamboo""), Tile(""1 Dot""), Tile(""6 Character""), Tile(""6 Bamboo"")]",0.7857142857142857,FFF NN EE WWW SSSS,10,both,100.0,0.2857142857142857,FFF NN EE WWW SSSS,bayesian,118,5,100% (Exact),10,bayesian
"Tile[Tile(""White Dragon""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""5 Bamboo""), Tile(""5 Bamboo""), Tile(""White Dragon""), Tile(""5 Character""), Tile(""5 Dot""), Tile(""5 Bamboo"")]","Tile[Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""White Dragon"")]",0.42857142857142855,FFFF 22 222 222 22 - Bamboo/Character/Dot,10,both,100.0,0.8571428571428571,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),10,bayesian
"Tile[Tile(""8 Dot""), Tile(""4 Character""), Tile(""8 Character""), Tile(""4 Character""), Tile(""6 Character""), Tile(""6 Character""), Tile(""4 Character""), Tile(""White Dragon""), Tile(""7 Bamboo""), Tile(""7 Bamboo""), Tile(""South Wind""), Tile(""5 Dot""), Tile(""North Wind"")]","Tile[Tile(""6 Dot""), Tile(""Flower""), Tile(""8 Bamboo""), Tile(""8 Bamboo""), Tile(""1 Character""), Tile(""Red Dragon""), Tile(""3 Bamboo""), Tile(""4 Character""), Tile(""6 Character""), Tile(""1 Character""), Tile(""9 Dot""), Tile(""6 Dot""), Tile(""West Wind"")]",0.6428571428571429,FF 2468 DD 2468 DD - Character/Dot,10,both,100.0,0.42857142857142855,FF 2468 DD 2468 DD - Character/Dot,bayesian,111,11,100% (Exact),10,bayesian
"Tile[Tile(""3 Bamboo""), Tile(""3 Bamboo""), Tile(""9 Bamboo""), Tile(""7 Bamboo""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""9 Bamboo""), Tile(""5 Bamboo""), Tile(""5 Bamboo""), Tile(""7 Bamboo""), Tile(""5 Bamboo"")]","Tile[Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Character""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""Green Dragon""), Tile(""1 Bamboo""), Tile(""Red Dragon""), Tile(""3 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower"")]",0.2857142857142857,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,10,both,100.0,0.7857142857142857,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,bayesian,118,6,100% (Exact),10,bayesian
"Tile[Tile(""8 Bamboo""), Tile(""8 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""4 Character""), Tile(""8 Character""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""White Dragon""), Tile(""2 Bamboo"")]","Tile[Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""4 Dot""), Tile(""6 Bamboo""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""6 Bamboo""), Tile(""Flower""), Tile(""1 Character""), Tile(""8 Dot"")]",0.6428571428571429,22 44 66 88 444 444 - Bamboo/Character/Dot,10,both,100.0,0.5714285714285714,22 44 66 88 444 444 - Bamboo/Character/Dot,bayesian,118,6,100% (Exact),10,bayesian
"Tile[Tile(""9 Dot""), Tile(""9 Dot""), Tile(""9 Dot""), Tile(""3 Bamboo""), Tile(""9 Dot""), Tile(""3 Bamboo""), Tile(""6 Dot""), Tile(""6 Bamboo""), Tile(""6 Dot""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""3 Bamboo""), Tile(""6 Dot"")]","Tile[Tile(""Flower""), Tile(""6 Bamboo""), Tile(""5 Character""), Tile(""Flower""), Tile(""South Wind""), Tile(""8 Dot""), Tile(""2 Dot""), Tile(""7 Character""), Tile(""North Wind""), Tile(""Red Dragon""), Tile(""2 Bamboo""), Tile(""4 Character""), Tile(""5 Character"")]",0.9285714285714286,333 6666 666 9999 - Bamboo/Dot,10,both,100.0,0.07142857142857142,333 6666 666 9999 - Bamboo/Dot,bayesian,118,4,100% (Exact),10,bayesian
